Date,Politician,Last Name,Chamber,Symbol,Name,Trans Total<sup>*</sup>,Trans,Notes
29/11/2021,Diana,Harshbarger,US Congressman,STLA,Stellantis N.V,8000,Buy,"Traded $1,001 to $15,000 ."
29/11/2021,Diana,Harshbarger,US Congressman,ALGN,Align Technolo,8000,Buy,"Traded $1,001 to $15,000 ."
29/11/2021,Gary,Peters,US Senator,CDP,Copt Defense P,8000,Buy,"Traded $1,001 to $15,000 ."
29/11/2021,Gary,Peters,US Senator,CAG,Conagra Brands,8000,Buy,"Traded $1,001 to $15,000 ."
29/11/2021,James,Langevin,US Congressman,ZG,Zillow Grp Inc,8000,Buy,"Purchase Of Call Options With Strike Price $60 And Expiry 31-December-2020. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
29/11/2021,James,Langevin,US Congressman,GNRC,Generac Holdin,8000,Buy,"Traded $1,001 to $15,000 "
29/11/2021,Rohit,Khanna,US Congressman,SSNC,SS&C Technolog,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
29/11/2021,Rohit,Khanna,US Congressman,MRK,Merck & Compan,8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
29/11/2021,Thomas,Carper,US Senator,SBIO,Alps Medical B,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
29/11/2021,Thomas,Carper,US Senator,BMY,Bristol-Myers ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
29/11/2021,Diana,Harshbarger,US Congressman,ROST,Ross Stores In,8000,Sell,"Traded $1,001 to $15,000 ."
29/11/2021,Diana,Harshbarger,US Congressman,LHX,L3Harris Techn,8000,Sell,"Traded $1,001 to $15,000 ."
29/11/2021,John,Hickenlooper,US Senator,AMZN,Amazon.com Inc,375000,Sell,"Traded $250,001 to $500,000 ."
29/11/2021,John,Hickenlooper,US Senator,AAPL,Apple Inc,375000,Sell,"Traded $250,001 to $500,000 ."
30/11/2021,Austin,Scott,US Congressman,KPLTW,Katapult Hldgs,8000,Buy,"Traded $1,001 to $15,000 ."
30/11/2021,Diana,Harshbarger,US Congressman,V,Visa Inc,16001,Buy,"Traded $2,002 To $30,000 ."
30/11/2021,John,Boozman,US Senator,OMC,Omnicom Group ,8000,Buy,"Traded $1,001 to $15,000 "
30/11/2021,Patrick,Fallon,US Congressman,OBDC,Blue Owl Capit,75000,Buy,"Traded $50,001 to $100,000 ."
30/11/2021,Rohit,Khanna,US Congressman,TXN,Texas Instrume,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,SSNC,SS&C Technolog,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,D,Dominion Energ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,CTSH,Cognizant Tech,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,HUM,Humana Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Trey,Hollingsworth,US Congressman,MMP,Magellan Midst,32500,Buy,"Traded $15,001 to $50,000 ."
30/11/2021,Virginia,Foxx,US Congressman,PPL.TO,Pembina Pipeli,8000,Buy,"Traded $1,001 to $15,000 "
30/11/2021,John,Boozman,US Senator,CL,Colgate-Palmol,8000,Sell,"Traded $1,001 to $15,000 "
30/11/2021,Joshua,Gottheimer,US Congressman,UBER,Uber Technolog,8000,Sell,"Traded $1,001 to $15,000 "
30/11/2021,Rohit,Khanna,US Congressman,KKR,KKR & Company ,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,DIS,Walt Disney Co,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,PEP,Pepsico Inc,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,HD,Home Depot,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,MDLZ,Mondelez Intl ,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,ABT,Abbott Laborat,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,PH,Parker-Hannifi,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,PG,Procter & Gamb,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,GM,General Motors,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,FRCB,First Republic,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
30/11/2021,Rohit,Khanna,US Congressman,GILD,Gilead Science,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
01/12/2021,Aston,Mceachin,US Congressman,AXP,American Expre,8000,Buy,"Traded $1,001 to $15,000 "
01/12/2021,Kathy,Manning,US Congressman,ILMN,Illumina Inc,8000,Buy,"Traded $1,001 to $15,000 ."
01/12/2021,Rohit,Khanna,US Congressman,KO,Coca-Cola Comp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
01/12/2021,Rohit,Khanna,US Congressman,ILMN,Illumina Inc,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
01/12/2021,Deborah,Dingell,US Congressman,SLVM,Sylvamo Corp,8000,Sell,"Traded $1,001 to $15,000 "
01/12/2021,Deborah,Dingell,US Congressman,IP,International ,32500,Sell,"Traded $15,001 to $50,000 "
01/12/2021,Deborah,Dingell,US Congressman,AAPL,Apple Inc,32500,Sell,"Traded $15,001 to $50,000 ."
01/12/2021,Joshua,Gottheimer,US Congressman,MTCH,Match Group In,8000,Sell,"Traded $1,001 to $15,000 "
01/12/2021,Kathy,Manning,US Congressman,ISRG,Intuitive Surg,8000,Sell,"Traded $1,001 to $15,000 ."
01/12/2021,Rohit,Khanna,US Congressman,ISRG,Intuitive Surg,8000,Sell,"By Spouse. Traded $1,001 To $15,000 "
02/12/2021,Daniel,Crenshew,US Congressman,SPY,S&P 500 SPDR,8000,Buy,"Traded $1,001 to $15,000 ."
02/12/2021,Joshua,Gottheimer,US Congressman,CCXI,Chemocentryx I,8000,Buy,"Traded $1,001 to $15,000 "
02/12/2021,Michael,Burgess,US Congressman,DIS,Walt Disney Co,4858,Buy,Price not reported. 
02/12/2021,Michael,Burgess,US Congressman,MSFT,Microsoft Corp,9226,Buy,Price not reported. .
02/12/2021,Michael,Burgess,US Congressman,ABT,Abbott Laborat,2054,Buy,Price not reported. 
02/12/2021,Rohit,Khanna,US Congressman,AAPL,Apple Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,GOOGL,Alphabet Cl A,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,GOOG,Alphabet Cl C,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,MSFT,Microsoft Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,URBN,Urban Outfitte,16001,Buy,"By Spouse and Dependent Child. Traded $2,002 To $30,000 ."
02/12/2021,Rohit,Khanna,US Congressman,AMZN,Amazon.com Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,TSLA,Tesla Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,MRK,Merck & Compan,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,RBLX,Roblox Corp Cl,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,CRM,Salesforce Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Trey,Hollingsworth,US Congressman,EPD,Enterprise Pro,175000,Buy,"Traded $50,001 to $100,000 "
02/12/2021,Joshua,Gottheimer,US Congressman,SKY,Skyline Corp,8000,Sell,"Traded $1,001 to $15,000 "
02/12/2021,Joshua,Gottheimer,US Congressman,META,Meta Platforms,8000,Sell,"Traded $1,001 to $15,000 ."
02/12/2021,Joshua,Gottheimer,US Congressman,BC-C,Brunswick Corp,8000,Sell,"Traded $1,001 to $15,000 "
02/12/2021,Michael,Mccaul,US Congressman,AEF,Abrdn EM Equit,16001,Sell,"By Spouse & Dependent Child. Traded $2,002 To $30,000 ."
02/12/2021,Rohit,Khanna,US Congressman,PYPL,Paypal Holding,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,GH,Guardant Healt,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
02/12/2021,Rohit,Khanna,US Congressman,MDT,Medtronic Inc,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
03/12/2021,James,Langevin,US Congressman,ZG,Zillow Grp Inc,8000,Buy,"Purchase Of Call Options With Strike Price $57 And Expiry 03-December-2021. Traded $1,001 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
03/12/2021,Kevin,Hern,US Congressman,HON,Honeywell Inte,8000,Buy,"Traded $1,001 to $15,000 "
03/12/2021,Lois,Frankel,US Congressman,MRK,Merck & Compan,8000,Buy,"Traded $1,001 to $15,000 "
03/12/2021,Lois,Frankel,US Congressman,AXP,American Expre,8000,Buy,"Traded $1,001 to $15,000 "
03/12/2021,Michael,Mccaul,US Congressman,SNN,Smith & Nephew,40501,Buy,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
03/12/2021,Michael,Mccaul,US Congressman,UNLYF,Unilever Plc G,40501,Buy,"By Spouse & Dependent Child.As ADR/ADS But Shown As Ord Equivalent. Traded $16,002 To $65,000 ."
03/12/2021,Michael,Mccaul,US Congressman,BKNG,Booking Holdin,40501,Buy,"By Spouse & Dependent Child. Traded $16,002 To $65,000 ."
03/12/2021,Michael,Mccaul,US Congressman,GTES,Gates Industri,65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
03/12/2021,Rohit,Khanna,US Congressman,NVDA,Nvidia Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
03/12/2021,Rohit,Khanna,US Congressman,DIS,Walt Disney Co,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
03/12/2021,Trey,Hollingsworth,US Congressman,EPD,Enterprise Pro,32500,Buy,"Traded $15,001 to $50,000 "
03/12/2021,Joshua,Gottheimer,US Congressman,AZTA,Azenta Inc,8000,Sell,"Traded $1,001 to $15,000 "
03/12/2021,Lois,Frankel,US Congressman,INTC,Intel Corp,8000,Sell,"Traded $1,001 to $15,000 "
03/12/2021,Lois,Frankel,US Congressman,XRAY,Dentsply Siron,8000,Sell,"Traded $1,001 to $15,000 "
03/12/2021,Lois,Frankel,US Congressman,CB,Chubb Ltd,8000,Sell,"Traded $1,001 to $15,000 "
03/12/2021,Rohit,Khanna,US Congressman,MRVL,Marvell Techno,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
05/12/2021,Lois,Frankel,US Congressman,XRAY,Dentsply Siron,8000,Sell,"Traded $1,001 to $15,000 "
06/12/2021,David,Mckinley,US Congressman,LIN,Linde Plc,40500,Buy,"Traded $16,001 to $65,000 ."
06/12/2021,Donald,Beyer,US Congressman,NDAQ,Nasdaq Inc,990,Buy,Price not reported
06/12/2021,Joshua,Gottheimer,US Congressman,CCI,Crown Castle I,8000,Buy,"Traded $1,001 to $15,000 "
06/12/2021,Joshua,Gottheimer,US Congressman,APD,Air Products a,8000,Buy,"Traded $1,001 to $15,000 "
06/12/2021,Michael,Mccaul,US Congressman,PM,Philip Morris ,450001,Buy,"By Spouse & Dependent Child. Traded $300,002 To $600,000 ."
06/12/2021,Rohit,Khanna,US Congressman,SSNC,SS&C Technolog,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
06/12/2021,Rohit,Khanna,US Congressman,TXN,Texas Instrume,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
06/12/2021,David,Mckinley,US Congressman,ATVI,Activision Bli,40500,Sell,"Traded $16,001 to $65,000 "
06/12/2021,Joshua,Gottheimer,US Congressman,MSFT,Microsoft Corp,8000,Sell,"Traded $1,001 to $15,000 ."
06/12/2021,Mark,Warner,US Senator,EP,Empire Petrole,175000,Sell,"Traded $100,001 to $250,000 "
06/12/2021,Rohit,Khanna,US Congressman,V,Visa Inc,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
06/12/2021,Rohit,Khanna,US Congressman,FRCB,First Republic,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
06/12/2021,Rohit,Khanna,US Congressman,GILD,Gilead Science,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Gary,Peters,US Senator,HBAN,Huntington Bcs,8000,Buy,"Traded $1,001 to $15,000 "
07/12/2021,Harold,Rogers,US Congressman,T,AT&T Inc,8000,Buy,"Traded $1,001 to $15,000 "
07/12/2021,Kevin,Hern,US Congressman,JNJ,Johnson & John,8000,Buy,"Traded $1,001 to $15,000 "
07/12/2021,Rohit,Khanna,US Congressman,CASY,Casey's Genera,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,RNG,Ringcentral In,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,FLT,Fleetcor Techn,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,DG,Dollar General,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,STE,Steris Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,HBAN,Huntington Bcs,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,HRL,Hormel Foods C,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,PEN,Penumbra Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,UHS,Universal Heal,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TWLO,Twilio,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,EG,Everest Re Gro,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,USFD,US Foods Holdi,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,SYF,Synchrony Fina,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TTD,Trade Desk Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,AVLR,Avalara Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LH,Laboratory Cor,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,HOLX,Hologic Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,MTB,M&T Bank Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,XRAY,Dentsply Siron,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,RF,Regions Financ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ISRG,Intuitive Surg,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TRU,Transunion,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,SNAP,Snap Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,K,Kellanova,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,MKTX,Marketaxess Ho,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ABT,Abbott Laborat,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ULTA,Ulta Beauty In,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ANSS,Ansys Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,COO,Cooper Compani,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,CAH,Cardinal Healt,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,HUM,Humana Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,NTRS,Northern Trust,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LVS,Las Vegas Sand,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TTWO,Take-Two Inter,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ACGL,Arch Capital G,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,BAC,Bank of Americ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LYB,Lyondellbasell,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,EMR,Emerson Electr,16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
07/12/2021,Rohit,Khanna,US Congressman,DFS,Discover Finan,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,NWS,News Corp Cl B,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,GOOGL,Alphabet Cl A,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,AMP,Ameriprise Fin,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,PINS,Pinterest Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,AFL,Aflac Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,O,Realty Income ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LUV,Southwest Airl,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,BXP,Boston Propert,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,STZ,Constellation ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,NWSA,News Corp Cl A,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TFC,Truist Financi,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,DOC,Healthpeak Pro,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LBRDA,Liberty Broadb,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,KR,Kroger Company,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,SCHW,The Charles Sc,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ALL,Allstate Corp,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,NEM,Newmont Mining,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TMUS,T-Mobile US,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,BK,Bank of New Yo,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,BAX,Baxter Interna,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TFX,Teleflex Inc,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,WELL,Welltower Inc,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ROST,Ross Stores In,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,STT,State Street C,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,AIG,American Inter,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,MNST,Monster Bevera,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,DOW,Dow Inc,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,CL,Colgate-Palmol,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LLY,Eli Lilly and ,8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,DHR,Danaher Corp,16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
07/12/2021,Rohit,Khanna,US Congressman,OMC,Omnicom Group ,16001,Buy,"By Dependent Child. Traded $2,002 to $30,000 ."
07/12/2021,Rohit,Khanna,US Congressman,IQV,Iqvia Holdings,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,MDLZ,Mondelez Intl ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,MRNA,Moderna Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,GPN,Global Payment,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,IBM,International ,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,JPM,JP Morgan Chas,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,ATVI,Activision Bli,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,INTC,Intel Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,FDX,Fedex Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,PG,Procter & Gamb,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,LRCX,Lam Research C,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,SBUX,Starbucks Corp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,USB,U.S. Bancorp,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,BSX,Boston Scienti,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,QCOM,Qualcomm Inc,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,TXN,Texas Instrume,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
07/12/2021,Rohit,Khanna,US Congressman,BMY,Bristol-Myers ,32500,Buy,"By Dependent Child. Traded $15,001 to $50,000 ."
